SDR ID,Site,CP ID,Connector Type,Consum(kWh),Duration,Start,End,Postcode
2008489,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008491,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008510,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008515,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008537,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008540,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008542,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008549,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008557,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008585,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008591,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008628,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008640,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008650,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008688,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008693,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008704,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008712,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008733,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008773,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008816,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008827,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008833,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008843,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008854,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008866,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008886,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008905,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008907,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008913,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008928,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2008957,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 10:28,28/07/2021 10:28,DD5 2HD
2010055,Michelin Scotland Innovation Park ,53982,ac,4.66,01:19:51,28/07/2021 12:40,28/07/2021 13:59,DD4 8UQ
2011886,"Queen Street Charging Hub, Dundee",APT51591,rapid,,,28/07/2021 13:45,28/07/2021 13:45,DD5 2HD
2012059,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,16.902,00:25:14,28/07/2021 13:44,28/07/2021 14:09,DD2 3BH
2012627,"Princes Street Charging Hub, Dundee",51421,rapid,13.8,00:39:25,28/07/2021 14:48,28/07/2021 15:27,DD4 6BY
2013607,"Princes Street Charging Hub, Dundee",APT51423,rapid,7.844,00:10:52,28/07/2021 13:52,28/07/2021 14:03,DD4 6BY
2014068,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,14.238,00:24:50,28/07/2021 13:53,28/07/2021 14:18,DD2 3BH
2017309,"Gellatly Street Car Park, Dundee",APT51356,ac,8.78,02:32:37,28/07/2021 15:19,28/07/2021 17:52,DD1 3DY
2017322,"Queen Street Charging Hub, Dundee",APT51591,rapid,34.27,01:00:03,28/07/2021 15:20,28/07/2021 16:20,DD5 2HD
2017385,"Queen Street Charging Hub, Dundee",51595,rapid,,,28/07/2021 14:22,28/07/2021 14:22,DD5 2HD
2017510,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2017628,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2017684,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,,,28/07/2021 14:26,28/07/2021 14:26,DD2 3BH
2017724,"Queen Street Charging Hub, Dundee",APT51593,rapid,,,28/07/2021 14:27,28/07/2021 14:27,DD5 2HD
2017953,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2018465,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2018477,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2018682,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2018719,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2018917,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2018942,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019018,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019059,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019084,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2019089,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019113,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019117,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019127,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019252,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019268,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019280,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2019288,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019336,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2019340,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019401,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019516,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019535,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019610,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019655,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019692,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019710,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019766,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2019781,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019821,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019913,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2019941,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020027,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020045,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020086,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2020176,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020195,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020237,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020270,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020272,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020329,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020333,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020364,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020390,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020432,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020501,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020552,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,,,28/07/2021 14:50,28/07/2021 14:50,DD2 3BH
2020562,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020575,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2020624,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020688,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2020705,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020762,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020769,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020835,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020927,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2020984,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021041,"Olympia Multi-Storey Car Park, Dundee",50675,ac,,,28/07/2021 14:33,28/07/2021 14:33,DD1 3JU
2021080,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021116,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,,,28/07/2021 14:24,28/07/2021 14:24,DD2 3BH
2021131,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021161,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021190,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021229,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021358,"Queen Street Charging Hub, Dundee",51592,rapid,,,28/07/2021 14:37,28/07/2021 14:37,DD5 2HD
2021385,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,,,28/07/2021 14:52,28/07/2021 14:52,DD2 3BH
2021727,"Queen Street Charging Hub, Dundee",51595,rapid,,,28/07/2021 15:14,28/07/2021 15:14,DD5 2HD
2021920,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021931,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021933,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021938,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021940,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021943,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021970,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021975,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021982,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2021990,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022000,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022005,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022010,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022013,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022021,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022025,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022032,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022034,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022037,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.52,00:25:15,28/07/2021 16:23,28/07/2021 16:48,DD2 3BH
2022049,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022054,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022062,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022078,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022083,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022087,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022089,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022093,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022101,Alexander Street - Dundee,APT51454,ac,6.19,01:44:23,28/07/2021 15:26,28/07/2021 17:10,DD1 2AE
2022103,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022114,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022123,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022126,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022129,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022137,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022142,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022153,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022158,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022170,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022172,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022186,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022191,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022200,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022202,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022208,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022220,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022231,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022235,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022250,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022261,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022272,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022277,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022288,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022289,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022312,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022319,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022332,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022347,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022348,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022376,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022380,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022388,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022399,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,7.737,00:18:54,28/07/2021 15:33,28/07/2021 15:52,DD2 3BH
2022407,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022417,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022436,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022450,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022461,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022472,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022485,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022496,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022515,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022524,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022526,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022537,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022545,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022563,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022567,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022572,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022591,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022597,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022605,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022614,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022624,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022642,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022649,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022661,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022670,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022684,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022693,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022705,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022715,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022732,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022742,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022752,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022761,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022775,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022791,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022799,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,,,28/07/2021 15:23,28/07/2021 15:23,DD2 3BH
2022806,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,16.34,02:33:18,28/07/2021 16:23,28/07/2021 18:57,DD2 3BH
2022873,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.14,00:14:21,28/07/2021 16:50,28/07/2021 17:05,DD2 3BH
2022939,"Dundee Ice Arena, Dundee",50692,rapid,21.81,00:59:22,28/07/2021 17:03,28/07/2021 18:02,DD2 3QN
2022953,"Queen Street Charging Hub, Dundee",APT51596,rapid,14.38,00:34:03,28/07/2021 17:05,28/07/2021 17:39,DD5 2HD
2023001,Craigowen Road,53318,ac,,,28/07/2021 16:17,28/07/2021 16:17,DD2 4NL
2023009,"Dock Street, Dundee",APT50910,ac,,,28/07/2021 16:21,28/07/2021 16:21,DD1 3DP
